Date,BA,UNH,AAPL,HD,GS,MCD,V,MMM,MSFT,UTX,DIS,IBM,TRV,CAT,JNJ,PG,JPM,WMT,AXP,CVX,NKE,MRK,XOM,VZ,WBA,KO,INTC,CSCO,DOW,PFE
2009-6-26,41.88,24.77,20.34857143,23.61,146.74,57,15.955,59.26,23.35,51.55,23.43,105.68,40.88,34.56,56.6,51.75,34.45,48.63,23.76,65.95,12.71,27,69.05,28.9567585,29.8,24.065,16.29,18.91,,15.19
2009-7-3,40.83,23.91,20.00285714,22.81,143.49,57.45,15.02,60.25,23.37,50.24,22.84,101.73,39.2,31.74,55.98,51.11,32.27,47.79,22.27,64.42,12.765,27.01,68.49,28.19990227,28.7,24.44,16.72,18.5,,14.48
2009-7-10,39.65,24.67,19.78857143,22.52,141.87,57.05,14.965,59.79,22.39,49.64,22.41,100.83,39,30.53,56.93,52.22,32.34,47.57,23.22,61.4,12.825,26.45,65.12,26.74225325,28.84,24.155,16.04,18.34,,14.2
2009-7-17,41.36,25.09,21.67857143,24.67,156.84,57.84,16.025,62.92,24.29,53.8,24.51,115.42,40.42,33.99,59.23,55.92,36.89,48.49,28.03,65.12,13.11,27.68,68.52,27.64861194,29.82,25.16,18.79,20.51,,14.96
2009-7-24,42.37,27.32,22.85514286,25.32,164.72,56.08,16.8225,69.42,23.45,52.23,26.58,117.64,43.22,42,61.51,55.84,37.92,48.94,29.51,68.43,13.0425,30.99,72.29,29.4332976,30.42,24.68,19.36,21.88,,16.48
2009-7-31,42.91,28.06,23.34142857,25.94,163.3,55.06,16.365,70.52,23.52,54.47,25.12,117.93,43.07,44.06,60.89,55.51,38.65,49.88,28.33,69.47,14.16,30.01,70.39,29.96590013,31.05,24.92,19.25,22.01,,15.93
2009-8-7,46.69,26.51,23.64428571,27.26,163.65,55.2,17.2925,72.9,23.56,55.59,26.69,119.33,47.46,47.78,59.9,52.03,42.36,49.29,32.69,69.5,14.5175,30.1,69.47,29.04085363,30.72,24.67,18.5,22.19,,15.96
2009-8-14,44.87,28.06,23.82571429,27.14,162.73,55.27,16.95,71.32,23.692,57.21,25.86,118.57,47.25,46,60.08,52.37,42.45,51.79,31.72,68.63,14.215,30.98,68.21,29.04085363,31.62,24.235,18.77,21.31,,15.77
2009-8-21,45.87,28.92,24.17428571,27.5,163.51,56.27,17.25,72.64,24.41,58.71,26.79,119.9,48.2,47.3,61.03,53.58,43.66,51.36,32.85,69.73,13.9125,32.56,69.92,29.31182685,31.63,24.955,18.890125,22.19,,16.64
2009-8-28,51.04,28.18,24.29285714,27.69,164.42,56.07,17.625,71.92,24.68,59.64,26.84,118.22,49.61,46.71,60.29,53.19,42.92,51.13,34.24,70.68,14.045,32.32,70.12,28.98479021,33.68,24.53,20.25,22,,16.81
2009-9-4,49.15,28.88,24.33,27.03,162.97,56.14,17.59,71.35,24.62,60.52,25.9,117.46,50.12,46.11,60.32,52.86,42.34,51.68,32.84,68.96,13.5575,30.7,69.18,28.59234624,33.84,24.975,19.64,21.84,,16.39
2009-9-11,51.35,29.07,24.59428571,27.34,174.7,54.39,18.0725,74,24.86,61.99,28.42,118.05,48.41,48.53,60.42,55.64,42.5,50.72,34.17,70.75,13.7475,32.54,69.98,29.2090439,34.08,25.755,19.51,23.09,,16.25
2009-9-18,53.02,28.58,26.43142857,28.23,183.18,57,18.4475,74.62,25.26,62.82,28.44,122.11,47.37,53.42,60.78,57.32,44.95,50.11,34.77,72.64,14.6475,31.88,69.99,27.64861194,34.5,26.88,19.56,23.4,,16.51
2009-9-25,51.52,25.34,26.05285714,26.85,179.5,56.95,17.665,73.8,25.55,61.54,27.62,121.08,47.75,51.2,60.62,58.01,43.65,49.47,33.07,70.66,14.66,31.25,68.7,27.97564858,33.68,26.485,19.37,22.62,,16.4
2009-10-2,51.4,24.28,26.41428571,26.03,179.61,56.71,16.9475,71.93,24.96,59.63,27.21,119.02,49.04,48.83,59.73,56.75,41.86,49.08,32.49,68.14,15.505,31.65,66.58,27.92892906,38.05,26.935,18.97,22.67,,16.15
2009-10-9,52.69,24.67,27.21,26.96,189.3,56.7,18.235,74.73,25.55,62.17,28.64,125.93,48.81,53.64,61.74,57.56,45.85,49.97,34.94,72.76,15.8975,32.56,69.27,27.24682406,39.45,27.325,20.17,24.03,,16.92
2009-10-16,53.19,24.45,26.86428571,27.26,184.37,58.78,18.5725,76.02,26.5,64.89,29.4,121.64,48.67,54.57,60.46,57.44,46.06,51.22,34.95,76.81,16.275,33.21,73.12,27.00388256,40.37,27.505,20.18,24.02,,17.77
2009-10-23,49.89,25.85,29.13428571,26.27,180.36,59.43,18.53,77.82,28.02,65.81,28.89,120.36,51.3,57.6,60.54,57.64,45.23,50.44,34.58,76.68,16.0425,32.43,73.57,26.95716304,39.05,26.62,19.78,24.17,,17.25
2009-10-30,47.8,25.95,26.92857143,25.09,170.17,58.61,18.94,73.57,27.73,61.45,27.37,120.61,49.79,55.06,59.05,58,41.77,49.68,34.84,76.54,15.545,30.93,71.67,27.64861194,37.83,26.655,19.11,22.81,,17.03
2009-11-6,49.68,28.67,27.76285714,26.08,171.78,61.72,19.9175,75.41,28.52,65.07,28.56,123.49,51.9,57.6,60.3,61.04,43.48,51.25,37.21,77.53,16.14,32.59,72.58,27.62058022,39.57,27.245,18.93,23.82,,16.96
2009-11-13,50.68,29.08,29.20714286,27.34,176.76,63.58,20,77.32,29.63,67.99,30.44,127.03,53.28,58.78,61.43,61.61,42.9,53.2,40.35,77.94,16.105,33.1,72.47,28.15318275,39.38,28.23,19.82,23.71,,17.59
2009-11-20,51.7,28.56,28.56,27.18,170.01,63.97,20,76.64,29.62,67.97,30.01,126.96,52.38,57.95,62.31,61.8,42.46,54.28,40.93,76.77,15.98,36.46,74.38,28.43349987,38.97,28.74,19.24,23.46,,18.36
2009-11-27,52.45,29.44,28.65571429,27.61,164.16,63.6,20.0825,76.75,29.22,67.2,30.35,125.7,51.65,57.45,62.89,62.48,41.33,54.63,40.84,78.17,16.2625,36.29,74.87,29.55476835,39.01,28.59,19.11,23.38,,18.25
2009-12-4,54.68,27.46,27.61714286,28.08,167.24,61.59,20.0675,78.24,29.98,68.32,30.84,127.25,51.04,58.3,64.36,62.6,41.74,54.24,39.3,78.07,16.075,36.7,74.25,30.55456608,37.86,28.745,20.46,24.16,,18.49
2009-12-11,55.6,30.48,27.81,28.49,166,61.66,20.335,81.75,29.85,69.4,31.7,129.68,50.7,57.51,64.85,62.34,40.96,54.65,40.73,77.76,15.965,37.07,72.83,31.51698819,38.81,29.555,19.9,23.768,,18.3
2009-12-18,53.44,31.54,27.91857143,28.65,163.19,62.17,22.2425,80.97,30.36,69.46,31.95,127.91,48.14,57.19,64.37,61.55,40.95,52.85,40.51,76.9,16.105,37.4,68.21,30.64800512,36.64,28.46,19.63,23.33,,18.3
2009-12-25,55.48,31.68,29.86285714,29.17,163.97,63.42,21.5725,82.55,31,70.36,32.29,130.57,49.94,58.33,64.7,61.28,41.89,53.6,41.68,77.43,16.3125,36.99,68.66,31.17126374,37.48,28.72,20.33,23.96,,18.6
2010-1-1,54.13,30.48,30.10457143,28.93,168.84,62.44,21.865,82.67,30.48,69.41,32.25,130.9,49.86,56.99,64.41,60.63,41.67,53.45,40.52,76.99,16.5175,36.54,68.19,30.95635395,36.72,28.5,20.4,23.94,,18.19
2010-1-8,61.6,32.7,30.28285714,28.98,174.31,61.84,21.75,84.32,30.66,70.63,31.88,130.85,48.56,60.34,64.21,60.44,44.68,53.33,41.95,79.47,16.43,37.7,69.52,29.6668952,36.99,27.575,20.83,24.66,,18.68
2010-1-15,60.82,33.75,29.41857143,28.57,165.21,62.28,21.535,83.37,30.86,71.99,30.6,131.78,48.79,60.12,64.56,60.82,43.68,53.68,42.39,79.23,16.0975,39.47,69.11,28.57365843,36.6,28.145,20.8,24.4,,19.49
2010-1-22,57.77,33.16,28.25,27.72,154.12,63.39,20.6825,81.48,28.96,69.08,29.98,125.5,48.31,54.25,63.2,60.31,39.16,52.94,38.59,74.59,15.745,38.87,66.1,28.34940474,35.99,27.12,19.91,22.97,,18.96
2010-1-29,60.6,33,27.43757143,28.01,148.72,62.43,20.5075,80.49,28.18,67.48,29.55,122.39,50.67,52.24,62.86,61.55,38.94,53.43,37.66,72.12,15.9375,38.18,64.43,27.48976557,36.05,27.125,19.4,22.47,,18.66
2010-2-5,58.4,32.54,27.92285714,27.98,154.16,63.37,20.64,78.54,28.02,66.5,29.54,123.52,50.28,51.75,62.64,61.3,38.3,53.45,37.85,71.18,15.425,36.73,64.8,26.8543801,33.31,26.545,19.47,23.7,,17.96
2010-2-12,59.65,32.18,28.62571429,29,153.93,63.59,21.195,79.18,27.93,65.69,30.07,124,50.45,56.2,62.72,61.76,38.95,52.9,38.42,71.01,15.6225,36.92,64.8,27.03191427,33.49,26.99,20.43,23.76,,17.8
2010-2-19,63.59,31.94,28.81,30.15,156.18,64.74,21.7025,81.52,28.77,68.52,31.23,127.19,52.88,58.25,63.81,63.45,40.03,53.49,39.06,74.05,16.0875,37.49,65.87,27.11600941,34.86,27.86,20.82,24.36,,17.99
2010-2-26,63.16,33.86,29.23142857,31.2,156.35,63.85,21.32,80.15,28.67,68.65,31.24,127.16,52.59,57.05,63,63.28,41.97,54.07,38.19,72.3,16.9,36.88,65,27.03191427,35.24,26.36,20.53,24.33,,17.55
2010-3-5,67.93,33.74,31.27857143,31.8,167.18,63.67,22.1275,82.44,28.5875,71.25,33.22,127.25,53.94,59.23,64.04,63.69,42.81,54.14,40.2,74.3,17.08,37.49,66.47,27.31223139,34.99,27.35,20.79,25.21,,17.48
2010-3-12,69.83,32.91,32.37142857,32.45,174.96,65.53,23.3125,81.38,29.27,71.53,33.69,127.94,53.16,60.36,64.18,63.32,43.15,53.9,40.76,73.72,17.475,37.16,66.8,27.77942659,33.93,26.675,21.27,25.88,,17.08
2010-3-19,70.72,34.39,31.74998214,32.36,177.9,66.53,22.21,81.96,29.59,73.24,33.64,127.71,53.46,59.37,65.11,63.84,43.45,55.34,40.33,74.98,18.38,38.06,67.04,28.41481206,34.53,27.375,21.9925,26.15,,16.91
2010-3-26,72.59,32.63,32.98571429,32.75,172.87,67.26,22.5625,81,29.66,73.62,35.31,129.26,54.35,62.44,64.38,63.69,45.02,55.51,41.12,74.43,18.4725,37.43,66.54,28.37743645,36.79,27.325,22.24,26.469,,17.14
2010-4-2,72.99,32.99,33.71,32.38,170.22,67.58,23.1375,83.85,29.16,74.13,35.55,128.25,53.92,63.99,65.77,63.36,45.18,55.49,41.7,76.69,18.5025,37.71,67.61,29.22773171,37.75,27.65,22.39,25.83,,17.08
2010-4-9,72.42,32.26,34.54142857,33.25,179.12,68.68,23.13,83.49,30.34,73.99,36.22,128.76,52.4,65.27,65.14,62.73,45.98,55.07,43.88,79.5,18.795,36.97,68.76,28.10646323,37.07,27.295,22.55,26.6,,17.25
2010-4-16,70.79,30.73,35.34285714,35.01,160.7,69.03,23.4625,83.76,30.67,73.69,35.83,130.63,52.14,66.88,65.02,62.85,45.55,54.11,45.1,80.75,18.7925,35.71,67.93,27.63926803,35.86,27.485,23.92,26.98,,16.8
2010-4-23,75.13,30.95,38.69,36.39,157.4,71.15,24.1475,86.58,30.96,76.47,36.79,129.99,53.38,68.78,65.04,63.54,44.94,54.53,48.05,82.67,19.475,35.46,69.24,27.14404112,35.86,26.94,24.04,27.47,,16.91
2010-4-30,72.43,30.31,37.29857143,35.23,145.2,70.59,22.5575,88.67,30.535,74.95,36.84,129,50.74,68.09,64.3,62.16,42.58,53.64,46.12,81.44,18.9775,35.04,67.77,27.00388256,35.15,26.725,22.84,26.93,,16.72
2010-5-7,66.72,29.02,33.69428571,33.43,142.99,68.01,20.5725,82.63,28.21,69.46,33.41,122.1,49.26,62.1,63.31,60.31,40.76,52.4,40.6,77.1,17.6525,33.49,63.7,26.34046538,34.87,26.335,21.31,24.71,,16.46
2010-5-14,69.82,30.39,36.26,35.2,143.23,69.59,19.315,84.68,28.93,71.58,34.06,131.19,50.12,64.88,63.97,62.54,39.89,52.12,40.64,77.83,18.435,32.88,63.6,26.6394703,35.38,26.67,21.89,24.94,,16.2
2010-5-21,64.56,28.7,34.61714286,33.02,140.62,67.86,18.55,80.7,26.84,66.44,32.87,125.42,49.23,60.09,60.88,61.85,40.05,51.37,39.82,74.48,17.8475,32.04,60.88,26.12555558,33.1,25.795,20.9075,23.46,,15.4
2010-5-28,64.18,29.07,36.69714286,33.86,144.26,66.87,18.115,79.31,25.8,67.38,33.42,125.26,49.47,60.76,58.3,61.09,39.58,50.56,39.87,73.87,18.095,33.69,60.46,25.71442381,32.04,25.7,21.42,23.16,,15.23
2010-6-4,61.1525,30.34,36.56642857,32.15,142.25,66.7,18.0325,76.1,25.79,65.14,33.69,125.28,48.61,57.76,58.01,60.8,37.62,50.4,38.41,71.28,17.6925,33.17,59.525,25.42476278,30.84,25.635,20.945,22.955,,14.755
2010-6-11,65.38,30.67,36.21571429,32.22,135.64,69.54,19.02,78.3,25.66,66.23,34.24,128.45,50.41,60.23,58.46,61.01,38.09,50.86,40.13,74.06,18.0825,34.86,61.86,26.68618982,29.48,25.825,20.64,22.9075,,15.46
2010-6-18,67.96,31.33,39.15342857,31.94,138.18,69.88,19.26,81.18,26.44,69.18,35.15,130.15,51.35,65.85,59.18,61.3,39.18,51.55,42.03,75.52,18.735,35.67,63.1,27.21879235,30.09,26.155,21.4,23.49,,15.21
2010-6-25,68.77,29.88,38.1,30.2,139.66,67.42,19.165,78.9,24.5325,67.86,33.48,127.12,51.12,64.71,58.7,59.79,39.44,48.8,42.67,70.06,17.53,35.93,59.1,26.67684592,26.93,25.13,20.0325,22.1825,,14.64
2010-7-2,61.94,28.3,35.27714286,27.76,131.08,66.14,18.295,77.67,23.27,64.29,31.38,121.86,48.54,59.18,59.08,59.38,35.83,48,39.42,67.31,16.965,34.22,56.57,26.81,26.36,25.025,19.2,21.13,,14.14
2010-7-9,64.66,29.97,37.08857143,28.26,138.06,69.22,19.345,82.16,24.27,67.51,33.75,127.96,51.15,64.72,60.54,61.75,38.85,49.43,42.58,71.84,17.5375,36.3,58.78,26.65,28.4,26.2,20.24,22.7,,14.77
2010-7-16,61.9,30.34,35.7,27.11,146.17,69.94,17.8625,80.95,24.89,66.03,33.03,128.03,49.62,63.94,59.44,61.99,39,49.67,41.38,71.5,17.24,35.91,57.96,26.69,29.21,26.185,21.02,22.75,,14.56
2010-7-23,67.93,30.92,37.13428571,28.25,147.38,69.9,18.8975,86.17,25.81,70.9,34.13,128.38,50.14,69.31,57.63,61.91,39.83,51.67,44.79,73.52,18.185,34.87,59.72,28.02,30.14,27.375,21.69,23.35,,14.58
2010-7-30,68.14,30.45,36.75,28.51,150.82,69.73,18.3375,85.54,25.81,71.1,33.69,128.4,50.45,69.75,58.09,61.16,40.28,51.19,44.64,76.21,18.41,34.46,59.68,29.06,28.55,27.555,20.6,23.07,,15
2010-8-6,68.7,33.45,37.15585714,28.68,155.18,71.74,18.035,87.29,25.55,72.73,35,130.14,50.27,71.56,59.96,60.02,40.44,51.79,43.5,78.73,18.49,34.98,61.97,29.55,28,28.375,20.65,24.07,,16.24
2010-8-13,64.84,32.03,35.58571429,27.31,148.08,71.89,18.055,84.01,24.4,70.7,33.68,127.87,50.14,68.01,58.15,59.82,37.5,50.4,41.73,77.4,17.645,35,59.91,30.03,28.17,27.865,19.15,21.36,,16.08
2010-8-20,64.6,31.61,35.66285714,28.17,148.24,73.08,17.525,80.66,24.23,68.12,33.05,127.5,50.09,68.86,58.74,59.98,37.14,50.22,40.76,75.05,17.815,34.44,58.89,29.37,28.45,27.65,18.91,22.23,,15.92
2010-8-27,63.16,32.37,34.51714286,28.74,139.75,73.99,17.7775,81,23.93,66.57,32.78,124.73,49.87,65.9,57.6,59.8,36.6,51,40.91,74.93,17.735,35,59.8,29.84,27.32,28.08,18.37,20.81,,16.09
2010-9-3,64.64,33.91,36.96714286,29.85,147.29,75.09,18.125,83.48,24.29,68.26,34.67,127.58,51.03,70.08,58.93,60.29,39.17,52.04,41.8,78,18.5625,35.59,61.32,30.2,28.3,28.78,18.43,21.04,,16.46
2010-9-10,63.84,34.49,37.63,29.68,150.39,75.01,17.0225,83.94,23.85,68.89,34.15,127.99,50.06,71.26,59.98,60.4,39.76,51.97,40.19,78.82,18.4375,36.65,61.2,30.82,28.96,29.26,17.97,20.62,,16.99
2010-9-17,62.95,34.13,39.33857143,29.89,150.98,74.32,17.1225,86.07,25.22,69.53,34.56,130.19,52.67,73.18,61.57,60.97,40.06,53.01,41.37,78.46,19.315,36.33,60.78,31.68,29.21,28.78,18.81,21.8625,,17.0625
2010-9-24,64.6,35.73,41.76,31.64,147.28,75.1,18.0925,86.96,24.775,71.5,33.58,134.11,53.12,79.73,62.14,61.64,39.7525,54.08,43.13,80.12,19.8925,37.34,61.75,32.64,30.36,29.31,19.4225,22.09,,17.4
2010-10-1,66.83,35.43,40.36,31.82,147.7,74.92,18.33,87.62,24.38,71.13,33.34,135.64,52.12,78.22,61.75,60.16,38.81,53.36,41.78,81.95,20.0625,36.6,62.54,32.89,33.68,29.56,19.32,21.91,,17.18
2010-10-8,69.23,34.35,42.01,31.89,152.66,76.1,18.5,89.16,24.57,72.91,34.51,138.85,52.81,80.37,63.23,61.86,39.31,54.41,37.99,83.94,20.51,36.91,64.38,32.83,33.98,29.705,19.52,22.48,,17.46
2010-10-15,70.11,35.98,44.96285714,30.7,150.69,77.48,19.4,89.14,25.54,74.1,34.88,141.06,53.63,79.75,63.57,62.76,37.15,53.35,39.09,83.61,20.5,36.95,65.19,32.43,34.58,29.97,19.32,23.36,,17.75
2010-10-22,71.26,37.26,43.92428571,31.48,157.76,78.55,19.8225,90.44,25.3775,74.94,34.97,139.67,55.1,78.33,63.81,63.4,37.7,54.06,39.03,84.55,20.48,37.1,66.34,32.09,34.07,30.805,19.835,23.48,,17.5
2010-10-29,70.64,36.05,42.99714286,30.9,161.13,77.77,19.54,84.22,26.665,74.77,36.125,143.6,55.2,78.6,63.74,63.57,37.63,54.17,41.46,82.6,20.36,36.31,66.49,32.48,33.88,30.66,20.05,22.86,,17.415
2010-11-5,71.27,36.86,45.30428571,31.92,171.07,79.3,19.95,86.34,26.85,76.75,37.2,146.92,57.44,83.54,64.65,65,40.94,55.2,44.07,84.98,21.0275,35.7,70,33.43,35.14,31.29,21.24,24.26,,17.18
2010-11-12,63.09,36.67,44.00428571,31.44,165.83,78.85,19.235,86.24,26.27,74.88,37.75,143.74,56.31,81.04,63.67,64.33,39.61,54.13,42.7,85.44,20.655,34.71,70.99,32.56,34.83,31.46,21.53,20.15,,16.85
2010-11-19,63.59,36,43.81857143,31.22,166.67,79.64,19.2625,85.01,25.69,75.31,37.01,145.05,55.49,83.97,63.83,64.05,39.41,54.39,42.75,83.94,21.4525,35.33,70.54,32.59,34.76,32.16,21.135,19.61,,16.7975
2010-11-26,64.8,35.88,45.10857143,31,158.22,78.54,18.87,84.4,25.34,75.28,36.7,143.9,54.37,84.13,62.3,62.13,37.5,53.74,42.27,82.05,21.49,34.79,69.23,32.21,33.68,32.055,21.33,19.54,,16.49
2010-12-3,66.54,37.82,45.34857143,33.48,162.31,79.76,19.3375,86.94,27.02,78.74,37.59,145.38,54.86,89.38,62.56,62.33,39.61,54.62,44.88,84.89,21.8825,35.3,71.19,32.9,36.86,32.25,21.69,19.07,,16.72
2010-12-10,64.16,36.67,45.79428571,34.4,168.47,77.56,20.05,84.32,27.34,78.4,36.66,144.82,54.78,89.94,61.91,63.2,41.43,54.28,46.26,87.03,21.95,35.99,72.18,34.04,36.43,32.325,21.91,19.7,,17.02
2010-12-17,65.03,35.05,45.80142857,35.1,164.04,76.81,16.725,86.37,27.9025,78.8,37.05,145,55.18,92.59,62.54,64.81,39.67,54.41,44.01,88.49,22.5125,36.48,72.17,34.64,37.58,32.85,21.46,19.55,,17.03
2010-12-24,65.06,35.77,46.22857143,35.09,167.6,76.96,17.1825,86.47,28.3,79.5,37.7,145.89,55.48,94.45,62.25,65.24,42.08,53.6,42.77,90.68,21.5125,36.29,73.2,35.44,39.19,32.79,20.84,19.69,,17.61
2010-12-31,65.26,36.11,46.08,35.06,168.16,76.76,17.595,86.3,27.91,78.72,37.51,146.76,55.71,93.66,61.85,64.33,42.42,53.93,42.92,91.25,21.355,36.04,73.12,35.78,38.96,32.885,21.03,20.23,,17.51
2011-1-7,69.38,38.45,48.01714286,34.38,170.69,74.37,18.24,86.23,28.6,79.08,39.45,147.93,53.33,93.73,62.6,64.5,43.64,54.08,44.36,91.19,20.8825,37.35,75.59,35.93,40.08,31.46,20.66,20.97,,18.34
2011-1-14,70.07,40.77,49.78285714,35.89,175,74.06,17.78,88.1,28.3,79.08,39.29,150,54.63,94.01,62.55,65.53,44.91,54.81,46.25,92.83,21.0175,34.23,77.84,35.46,41.44,31.565,21.08,21.21,,18.34
2011-1-21,71.68,40.41,46.67428571,36.51,166.2,75.01,17.5375,89.29,28.02,80.2,39.74,155.5,55,92.75,62.66,65.91,45.29,55.73,46,93.78,20.575,33.9,78.98,34.95,41.69,31.385,20.82,20.725,,18.359
2011-1-28,69.23,40.93,48.01428571,36.7,161.77,73.28,17.365,87.44,27.751,81.43,38.85,159.21,55.81,95.68,60.01,64.2,44.54,56.7,43.86,93.37,20.365,33.07,78.99,35.63,40.36,31.105,21.46,20.93,,18.15
2011-2-4,71.38,42.49,49.5,36.8,164.83,74.05,18.225,88.29,27.77,82.52,40.71,164,57.41,99.59,60.84,63.61,44.59,56.03,43.82,97.11,21.435,32.89,83.28,36.31,42.37,31.28,21.68,22.05,,19.3
2011-2-11,72.14,42.38,50.97857143,37.48,166.66,76.14,18.7325,91.8,27.25,85.2,43.41,163.85,58.99,103.54,60.7,64.73,46.57,55.69,46.75,96.45,21.5525,33.07,82.82,36.39,42.58,31.785,21.76,18.7,,18.8275
2011-2-18,73.04,42.84,50.08,38.48,168.04,76.13,18.9575,92.96,27.06,85.01,43.56,164.84,60.92,105.86,61.11,64.3,48,55.38,45.53,98.72,22.205,32.85,84.5,36.62,42.74,32.275,22.14,18.85,,19.19
2011-2-25,72.3,42.52,49.73714286,37.08,165.12,74.44,18.67,90.25,26.55,83.37,42.95,162.28,59.6,102,59.64,62.84,46.68,51.75,43.53,102.1,21.995,32.19,85.34,35.97,41.97,32.155,21.86,18.64,,18.86
2011-3-4,71.8,44.45,51.42857143,37.22,161,76.03,18.6725,92.19,25.9525,82.86,43.55,161.83,59.18,103.04,61.06,62.03,45.52,52.07,43.72,103.75,22.47,33.06,85.08,36.08,42.23,32.605,21.56,18.4,,19.66
2011-3-11,71.64,43.59,50.28428571,37.14,160.68,76.73,18.1275,91.61,25.68,81.28,42.93,162.43,58.88,100.02,59.69,61.49,45.74,52.59,44.28,99.93,21.7925,32.73,82.12,35.85,41.93,32.405,20.87,17.95,,19.47
2011-3-18,69.1,42.6,47.23857143,36,159.96,72.99,17.855,88.98,24.8,80.16,41.23,155.89,58.06,105.06,58.57,60.6,45.74,51.52,44.17,102.8,19.3975,31.91,80.85,35.84,40.91,31.35,19.93,17.14,,20.18
2011-3-25,73.34,43.75,50.22,37.42,157.97,75.25,18.0225,92.27,25.62,83.52,42.97,162.18,58.98,109.09,58.98,60.88,45.86,52.35,45.59,106.78,19.165,32.57,83.62,37.29,39.64,32.61,20.37,17.28,,20.35
2011-4-1,74.01,45.61,49.22285714,37.56,160.23,75.99,18.555,93.13,25.48,85.32,42.85,164.27,59.71,113.12,59.49,62.08,46.35,52.13,45.36,108.32,19.1325,33.07,84.68,38.47,40.94,33.61,19.72,17.04,,20.38
2011-4-8,73.47,44.38,47.86571429,37.46,160.96,76.04,19.18,93.22,26.07,84.81,41.76,164.05,59.58,109.82,59.46,61.9,46.84,52.54,46.28,109.66,19.3475,33.67,85.95,37.72,41.01,33.635,20.02,17.65,,20.46
2011-4-15,72.6,44.98,46.78,38.17,155.13,77.38,19.1175,92.82,25.37,83.45,41.52,166.21,59.8,107.21,60.56,64.18,44.89,53.55,46.25,106.24,19.6825,34.51,84.29,37.85,41.87,34.005,19.75,17.03,,20.53
2011-4-22,75.44,47.81,50.09942857,37.8,153.51,76.91,19.4425,93.92,25.52,87.1,42.27,168.28,61.32,109.42,64.07,63.27,44.68,53.58,47.11,108.13,20.0475,34.04,86.36,36.91,42.69,33.94,21.46,16.94,,19.79
2011-4-29,79.78,49.23,50.01857143,37.15,151.01,78.31,19.53,97.21,25.92,89.58,43.1,170.58,63.28,115.41,65.72,64.9,45.63,54.98,49.08,109.44,20.58,35.95,87.98,37.78,42.72,33.73,23.15,17.52,,20.97
2011-5-6,79.31,50.12,49.52285714,36.99,150.1,78.7,19.8525,95.6,25.87,89.21,43.06,168.89,63.43,110.34,65.27,65.27,45.04,55.02,50.2,102.88,20.505,36.39,82.69,37.28,42.34,33.45,23.25,17.56,,20.55
2011-5-13,79.03,49.95,48.64285714,37.01,141.46,80.74,19.9775,96.01,25.03,88.98,41.52,169.92,62.33,106.33,66.62,66.86,43.15,55.72,49.49,102.39,21.565,37.08,80.87,37.26,44.97,34.09,23.41,16.88,,20.92
2011-5-20,77.52,49.74,47.88857143,37.05,134.99,82.33,19.5575,93.56,24.49,87.5,41.5,170.16,62.25,104.33,65.69,67.36,43.13,55.29,51.19,102.57,21.2625,37.06,81.57,37.15,44.37,34.15,23.22,16.53,,20.69
2011-5-27,76.99,48.3,48.20142857,36,138.66,81.62,19.95,93.47,24.76,86.33,41.52,167.5,61.52,104.6,66.77,66.2,42.79,54.7,51.13,103.21,21.155,36.21,82.63,36.67,43.71,33.255,22.21,16.46,,20.93
2011-6-3,74.84,48.85,49.06285714,34.63,135.33,80.54,19.7825,90.7,23.905,83.24,39.38,165.05,61.18,101.1,66.09,65.43,41.57,53.66,49.28,101,20.09,35.82,81.18,35.63,43.15,32.765,21.73,16.01,,20.84
2011-6-10,72.69,49.41,46.55714286,33.47,135.92,80.36,18.6725,90.73,23.705,82.7,38.5,163.18,59.21,96.79,66.09,64.7,41.05,52.72,47.74,99.67,19.915,35.45,79.78,35.19,42.97,32.695,21.38,15.12,,20.11
2011-6-17,74.16,49.96,45.75142857,34.53,137.23,82.52,18.6075,91.78,24.26,84.57,38.04,164.44,57.92,95.95,66.29,64.69,40.8,52.82,48.5,99.17,20.2775,35.39,79.02,35.51,44.67,32.81,21.19,14.97,,20.26
2011-6-24,71.26,50.46,46.62142857,35.08,130.91,81.84,18.3425,90.89,24.3,84.33,37.58,165.07,56.68,100.01,65.06,62.59,39.49,52.41,48.34,97.9,20.295,34.55,76.78,36,41.39,32.465,21.2,14.93,,20.08
2011-7-1,74.27,53.13,49.03714286,36.73,136.65,85.65,21.9925,96.67,26.02,90.13,39.72,174.54,59.11,108.62,67.3,64.27,41.58,53.51,52.34,104.09,22.955,35.6,82.01,37.8,42.83,34.045,22.53,15.86,,20.75
2011-7-8,75.07,52.08,51.38714286,36.62,134.08,85.6,22.4325,97.62,26.92,90.35,39.91,176.49,58.66,110.41,67.57,64.93,40.74,54.08,53.07,105.89,23.31,36.12,82.42,37.48,44.07,34.34,23.09,15.74,,20.16
2011-7-15,71.28,51.97,52.13142857,35.91,130.16,85.48,22.1875,95.47,26.78,88.32,39.27,175.54,57.9,109.36,67.45,64.83,39.98,53.63,51.81,106.19,22.925,35.93,83,36.82,41.93,33.765,22.37,15.59,,19.75
2011-7-22,72.67,52.75,56.18571429,36.52,135.49,88.56,22.38,95.38,27.53,87.7,40.65,185.18,57.58,105.15,66.72,64.25,42.19,54.52,52.24,108.97,22.9275,36.09,85.22,36.74,40.02,34.865,23.13,16.46,,20.07
